word_id,root_id,sequence,sequence_2
36129,1181,1,NULL
36130,1181,1,NULL
36134,1181,1,NULL
18893,1332,2,NULL
42394,3630,1,NULL
42395,3630,1,NULL
42396,3630,1,NULL
42397,3630,1,NULL
42398,3630,1,NULL
42399,3630,1,NULL
42400,3630,1,NULL
42401,3630,1,NULL
42402,3630,1,NULL
42403,3630,1,NULL
42404,3630,1,NULL
42405,3630,1,NULL
42406,3630,1,NULL
42407,3630,1,NULL
42408,3630,1,NULL
42409,3630,1,NULL
42410,3630,1,NULL
42411,3630,1,NULL
42412,3630,1,NULL
42413,3630,1,NULL
42414,3630,1,NULL
42415,3630,1,NULL
42416,3630,1,NULL
42417,3630,1,NULL
42418,3630,1,NULL
29371,309,1,NULL
29372,309,1,NULL
29373,309,1,NULL
22265,309,1,NULL
29375,309,1,NULL
29376,309,1,NULL
29377,309,1,NULL
29379,309,1,NULL
29380,309,1,NULL
29381,309,1,NULL
29382,309,1,NULL
29383,309,1,NULL
23680,271,1,NULL
29385,309,1,NULL
29386,309,1,NULL
29387,309,1,NULL
21630,309,1,NULL
29388,309,1,NULL
29389,309,1,NULL
29390,309,1,NULL
29391,309,1,NULL
29392,309,1,NULL
29393,309,1,NULL
29394,309,1,NULL
18530,309,1,NULL
29395,309,1,NULL
29396,309,1,NULL
29398,309,1,NULL
29399,309,1,NULL
29400,309,1,NULL
29401,309,1,NULL
29402,309,1,NULL
10529,3372,2,NULL
29404,309,1,NULL
29405,309,1,NULL
15479,309,1,NULL
11267,309,1,NULL
29406,309,1,NULL
29407,309,1,NULL
29408,309,1,NULL
29409,309,1,NULL
29410,309,1,NULL
29411,309,1,NULL
29412,309,1,NULL
29413,309,1,NULL
29414,309,1,NULL
29415,309,1,NULL
29416,309,1,NULL
16393,309,1,NULL
29417,309,1,NULL
29418,309,1,NULL
29419,309,1,NULL
29420,309,1,NULL
29422,309,1,NULL
29423,309,1,NULL
29424,309,1,NULL
29425,3875,2,NULL
29427,309,1,NULL
10680,309,1,NULL
7316,309,1,NULL
29428,309,1,NULL
29429,309,1,NULL
22509,309,1,NULL
29431,309,1,NULL
29432,309,1,NULL
29433,309,1,NULL
29434,309,1,NULL
29436,309,1,NULL
29437,309,1,NULL
1027,309,1,NULL
29440,309,1,NULL
29441,309,1,NULL
29442,309,1,NULL
29443,309,1,NULL
29444,309,1,NULL
29445,309,1,NULL
29446,309,1,NULL
10231,309,1,NULL
29447,309,1,NULL
29449,309,1,NULL
1026,309,1,NULL
29450,309,1,NULL
22596,309,1,NULL
29451,309,1,NULL
2553,692,5,NULL
29454,309,1,NULL
29455,309,1,NULL
29462,309,1,NULL
29463,309,1,NULL
29464,309,1,NULL
29465,309,1,NULL
16021,309,1,NULL
29466,309,1,NULL
29467,309,1,NULL
29468,1141,1,NULL
23302,2127,1,NULL
24795,2127,1,NULL
24796,2430,1,NULL
24797,2909,1,NULL
24798,446,1,NULL
24799,2127,1,NULL
24800,2127,1,NULL
24801,2127,1,NULL
24802,2127,1,NULL
23303,2127,1,NULL
24803,2127,1,NULL
24804,2127,1,NULL
23304,2127,1,NULL
23305,332,2,NULL
24805,2127,1,NULL
24806,467,1,NULL
24807,2127,1,NULL
24808,2127,1,NULL
24809,2127,1,NULL
24810,2127,1,NULL
24811,2127,1,NULL
24812,1626,2,NULL
4410,2127,1,NULL
24813,2127,1,NULL
24814,2127,1,NULL
24815,2127,1,NULL
9671,959,3,NULL
24816,2127,1,NULL
24817,2127,1,NULL
23307,2127,1,NULL
24818,2127,1,NULL
23306,2127,1,NULL
24819,2127,1,NULL
23286,1554,4,NULL
24820,2156,2,NULL
12379,2127,1,NULL
24821,2127,1,NULL
24822,2127,1,NULL
24823,153,1,NULL
24824,2127,1,NULL
24825,2127,1,NULL
24827,3245,1,NULL
44028,615,1,NULL
44029,615,1,NULL
44030,615,1,NULL
44031,615,1,NULL
44032,615,1,NULL
44033,615,1,NULL
32815,3428,1,NULL
44035,615,1,NULL
44036,615,1,NULL
33714,397,2,NULL
44037,615,1,NULL
44038,615,1,NULL
44039,615,1,NULL
44040,615,1,NULL
44041,615,1,NULL
44042,615,1,NULL
44043,615,1,NULL
44044,615,1,NULL
44045,615,1,NULL
43602,605,2,NULL
44046,615,1,NULL
44047,615,1,NULL
44048,615,1,NULL
44049,735,1,NULL
44050,798,2,NULL
44051,594,2,NULL
44052,615,1,NULL
44053,615,1,NULL
44054,4270,1,NULL
44055,615,1,NULL
31410,774,1,NULL
31412,1545,1,NULL
31413,1545,1,NULL
31414,1545,1,NULL
31415,1545,1,NULL
31416,1545,1,NULL
31417,1545,1,NULL
31418,1545,1,NULL
31419,1545,1,NULL
31420,1545,1,NULL
31421,1545,1,NULL
31423,1545,1,NULL
31424,1545,1,NULL
31425,1545,1,NULL
31426,1545,1,NULL
31427,1545,1,NULL
31428,1545,1,NULL
31430,1545,1,NULL
31431,1545,1,NULL
31432,1545,1,NULL
31433,1545,1,NULL
31434,407,1,NULL
31435,1545,1,NULL
31436,1545,1,NULL
31437,1545,1,NULL
31438,662,2,NULL
31439,1545,1,NULL
31440,1545,1,NULL
31441,1545,1,NULL
31442,1545,1,NULL
31443,1545,1,NULL
31444,766,1,NULL
38040,2123,1,NULL
38041,2123,1,NULL
38042,2123,1,NULL
38043,2123,1,NULL
38044,2123,1,NULL
38045,2123,1,NULL
38046,2123,1,NULL
38047,2123,1,NULL
38048,2123,1,NULL
38049,2123,1,NULL
11709,2123,1,NULL
38050,2123,1,NULL
38051,2123,1,NULL
45672,1780,1,NULL
45673,1780,1,NULL
45674,1780,1,NULL
45675,1780,1,NULL
45676,1780,1,NULL
45677,1780,1,NULL
45678,1780,1,NULL
4407,1780,1,NULL
45679,1780,1,NULL
2782,1780,1,NULL
45680,1780,1,NULL
45681,1780,1,NULL
45682,1780,1,NULL
45683,1780,1,NULL
45684,1780,1,NULL
15084,1780,1,NULL
45685,1780,1,NULL
45686,1780,1,NULL
45687,1780,1,NULL
45688,1780,1,NULL
45689,1780,1,NULL
45690,1780,1,NULL
45691,1780,1,NULL
45692,1780,1,NULL
16942,1780,1,NULL
45693,1780,1,NULL
45694,1780,1,NULL
45695,1780,1,NULL
45696,1780,1,NULL
45697,1780,1,NULL
45698,1780,1,NULL
45699,1780,1,NULL
45700,1780,1,NULL
45701,1780,1,NULL
45702,1780,1,NULL
44452,594,2,NULL
45703,1780,1,NULL
45704,1780,1,NULL
45705,1780,1,NULL
45706,1780,1,NULL
45707,1780,1,NULL
45708,1780,1,NULL
38995,4153,1,NULL
33524,2951,1,NULL
11790,4153,1,NULL
38997,4153,1,NULL
5093,4153,1,NULL
19598,4153,1,NULL
11863,4153,1,NULL
38999,4153,1,NULL
39000,4153,1,NULL
39001,4153,1,NULL
39002,4153,1,NULL
39003,4153,1,NULL
39004,529,1,NULL
39005,4153,1,NULL
39006,4153,1,NULL
39007,4153,1,NULL
36311,1502,1,NULL
36312,1502,1,NULL
36313,1502,1,NULL
36314,1502,1,NULL
36315,1502,1,NULL
12531,1502,1,NULL
36316,1502,1,NULL
36317,1502,1,NULL
36318,1502,1,NULL
36319,1502,1,NULL
36320,1502,1,NULL
51724,3849,1,NULL
51725,3849,1,NULL
33970,4253,1,NULL
51727,3849,1,NULL
51728,3849,1,NULL
34457,431,2,NULL
51729,3849,1,NULL
51730,3849,1,NULL
51731,3849,1,NULL
51732,3849,1,NULL
51733,3849,1,NULL
51734,3849,1,NULL
51735,3849,1,NULL
32283,362,1,NULL
51736,3849,1,NULL
51737,3849,1,NULL
51738,3849,1,NULL
51739,3849,1,NULL
44185,624,2,NULL
48028,696,1,NULL
51740,3849,1,NULL
48196,3185,1,NULL
51741,3849,1,NULL
51742,3849,1,NULL
23581,546,1,NULL
40751,2347,1,NULL
40752,2347,1,NULL
40753,2347,1,NULL
40754,2347,1,NULL
40755,2347,1,NULL
3844,1697,1,NULL
47892,2091,1,NULL
47894,2091,1,NULL
47895,2091,1,NULL
47896,2091,1,NULL
47897,2091,1,NULL
7420,2091,1,NULL
47901,2091,1,NULL
24464,2131,1,NULL
47907,2091,1,NULL
47908,2091,1,NULL
5514,2091,1,NULL
47909,2091,1,NULL
47910,2091,1,NULL
47911,2091,1,NULL
47912,2091,1,NULL
5127,2091,1,NULL
47919,2091,1,NULL
47920,2091,1,NULL
47921,2091,1,NULL
47922,2091,1,NULL
47923,2091,1,NULL
47924,2091,1,NULL
47925,2091,1,NULL
37393,2029,1,NULL
47926,2091,1,NULL
47927,2091,1,NULL
47928,2091,1,NULL
47929,2091,1,NULL
47930,2091,1,NULL
36409,1182,1,NULL
36410,1182,1,NULL
36411,1182,1,NULL
25464,2891,1,NULL
7430,1182,1,NULL
36412,1182,1,NULL
36413,1182,1,NULL
36414,1182,1,NULL
21573,1182,1,NULL
36416,1182,1,NULL
36417,1182,1,NULL
1032,1182,1,NULL
36418,1182,1,NULL
36420,1182,1,NULL
36421,1182,1,NULL
36422,1182,1,NULL
36423,1182,1,NULL
1030,1182,1,NULL
36424,1182,1,NULL
36425,1182,1,NULL
36426,1182,1,NULL
36427,1182,1,NULL
5505,1182,1,NULL
36430,1182,1,NULL
36431,1182,1,NULL
1031,822,3,NULL
431,2693,3,NULL
36432,1182,1,NULL
36433,1182,1,NULL
36434,1182,1,NULL
36436,1182,1,NULL
36437,1182,1,NULL
33033,374,1,NULL
33034,374,1,NULL
33035,374,1,NULL
33036,374,1,NULL
24958,143,1,NULL
23341,374,1,NULL
33037,374,1,NULL
33038,374,1,NULL
33039,374,1,NULL
33040,374,1,NULL
33041,374,1,NULL
33042,374,1,NULL
25939,201,1,NULL
23417,201,2,NULL
25816,191,1,NULL
25914,197,2,NULL
33043,374,1,NULL
25953,201,1,NULL
6746,201,1,NULL
33044,374,1,NULL
33045,374,1,NULL
33046,4129,2,NULL
11542,3217,1,NULL
33047,374,1,NULL
33048,2870,2,NULL
33049,374,1,NULL
33050,374,1,NULL
1426,1038,2,NULL
33051,374,1,NULL
27184,222,2,NULL
33052,374,1,NULL
33053,2156,2,NULL
33054,443,1,NULL
33055,443,1,NULL
28613,1053,1,NULL
33058,374,1,NULL
1153,285,1,NULL
13767,374,1,NULL
10386,374,1,NULL
4233,35,1,NULL
29670,1769,1,NULL
33059,374,1,NULL
33060,374,1,NULL
33061,374,1,NULL
33062,374,1,NULL
33063,374,1,NULL
33064,374,1,NULL
30220,1523,2,NULL
32898,366,2,NULL
18114,366,2,NULL
33065,374,1,NULL
33066,374,1,NULL
4489,374,1,NULL
16404,374,1,NULL
1756,3883,3,NULL
33067,374,1,NULL
21192,374,1,NULL
32625,1835,2,NULL
33069,374,1,NULL
33070,467,1,NULL
33071,374,1,NULL
13676,374,1,NULL
9088,374,1,NULL
33072,374,1,NULL
33073,374,1,NULL
33074,467,1,NULL
18480,374,1,NULL
33075,609,1,NULL
33077,374,1,NULL
33080,374,1,NULL
33081,374,1,NULL
33082,374,1,NULL
33084,374,1,NULL
33085,374,1,NULL
33086,374,1,NULL
33087,374,1,NULL
33088,374,1,NULL
33089,374,1,NULL
33090,376,3,NULL
33091,374,1,NULL
33092,382,2,NULL
33093,397,2,NULL
33094,374,1,NULL
33095,402,1,NULL
33096,374,1,NULL
33097,374,1,NULL
33098,374,1,NULL
33099,374,1,NULL
30063,416,2,NULL
33100,374,1,NULL
33101,374,1,NULL
33102,374,1,NULL
33103,467,1,NULL
33104,374,1,NULL
33105,374,1,NULL
33107,374,1,NULL
33108,374,1,NULL
33109,529,1,NULL
33111,374,1,NULL
33112,374,1,NULL
33113,374,1,NULL
33114,374,1,NULL
21415,576,1,NULL
33115,583,2,NULL
33116,583,2,NULL
33117,3500,2,NULL
33118,374,1,NULL
33119,374,1,NULL
33120,374,1,NULL
33121,2093,2,NULL
33122,374,1,NULL
33123,599,2,NULL
33124,374,1,NULL
33125,374,1,NULL
33126,374,1,NULL
33127,614,1,NULL
6286,614,1,NULL
33129,614,1,NULL
33130,614,1,NULL
33131,374,1,NULL
33132,374,1,NULL
33133,374,1,NULL
33136,374,1,NULL
12773,374,1,NULL
33139,374,1,NULL
33140,374,1,NULL
33141,374,1,NULL
33142,374,1,NULL
33143,374,1,NULL
33144,3603,1,NULL
33145,374,1,NULL
33146,374,1,NULL
33147,374,1,NULL
33148,2299,1,NULL
33149,374,1,NULL
33150,374,1,NULL
33151,4213,1,NULL
33152,374,1,NULL
33153,374,1,NULL
33155,662,2,NULL
33156,662,2,NULL
33157,374,1,NULL
22566,3306,1,NULL
33160,374,1,NULL
33161,374,1,NULL
32927,366,2,NULL
28345,2298,1,NULL
28346,2298,1,NULL
28347,2298,1,NULL
28348,2298,1,NULL
28349,2298,1,NULL
28350,2298,1,NULL
28351,2298,1,NULL
28352,2298,1,NULL
28353,2298,1,NULL
28354,2298,1,NULL
28355,2298,1,NULL
28356,2298,1,NULL
28357,2298,1,NULL
28359,2298,1,NULL
28360,2298,1,NULL
28361,2298,1,NULL
28362,2298,1,NULL
28363,2298,1,NULL
28364,2298,1,NULL
28365,1496,2,NULL
21595,2298,1,NULL
28366,2298,1,NULL
28367,2298,1,NULL
28368,2298,1,NULL
28369,2298,1,NULL
28370,2298,1,NULL
28371,2298,1,NULL
28372,2298,1,NULL
28373,2298,1,NULL
28374,2298,1,NULL
28375,2298,1,NULL
28376,2298,1,NULL
28377,2298,1,NULL
28378,2298,1,NULL
25935,201,1,NULL
25936,201,1,NULL
24777,134,2,NULL
1387,134,2,NULL
25937,201,1,NULL
23300,134,2,NULL
25938,201,1,NULL
25939,374,2,NULL
23417,188,1,NULL
25940,201,1,NULL
25941,201,1,NULL
1422,2224,1,NULL
25942,201,1,NULL
25943,201,1,NULL
25944,1090,2,NULL
848,3089,3,NULL
25945,201,1,NULL
2734,15,1,NULL
25946,201,1,NULL
25947,201,1,NULL
9902,3680,4,NULL
25948,201,1,NULL
25949,201,1,NULL
25950,201,1,NULL
25951,201,1,NULL
25952,201,1,NULL
25953,374,2,NULL
6746,374,2,NULL
25955,201,1,NULL
25960,472,1,NULL
25961,2799,1,NULL
25962,201,1,NULL
13175,201,1,NULL
25963,201,1,NULL
25964,1003,2,NULL
25965,201,1,NULL
25966,201,1,NULL
25967,201,1,NULL
25968,201,1,NULL
25969,201,1,NULL
25970,201,1,NULL
25971,201,1,NULL
25972,696,1,NULL
25973,201,1,NULL
2731,719,3,NULL
25974,201,1,NULL
25975,201,1,NULL
25976,201,1,NULL
25977,201,1,NULL
15213,1951,1,NULL
25978,1951,1,NULL
25979,201,1,NULL
25980,201,1,NULL
25981,201,1,NULL
25982,4247,2,NULL
25983,4131,1,NULL
25984,288,1,NULL
25985,201,1,NULL
25986,201,1,NULL
25987,201,1,NULL
25988,201,1,NULL
25989,201,1,NULL
25990,1714,2,NULL
25991,1714,2,NULL
25992,201,1,NULL
25181,2881,1,NULL
12557,513,1,NULL
25993,201,1,NULL
25994,201,1,NULL
25995,201,1,NULL
25996,201,1,NULL
25997,614,1,NULL
25998,669,1,NULL
25999,201,1,NULL
26000,1957,2,NULL
26001,201,1,NULL
26002,201,1,NULL
26003,201,1,NULL
24355,155,1,NULL
24357,774,1,NULL
24358,774,1,NULL
24359,155,1,NULL
24360,3854,1,NULL
24362,344,2,NULL
23193,155,1,NULL
24364,155,1,NULL
24365,155,1,NULL
24366,155,1,NULL
17391,155,1,NULL
24369,155,1,NULL
24370,1691,2,NULL
23197,766,1,NULL
24372,155,1,NULL
23196,155,1,NULL
23194,155,1,NULL
23195,155,1,NULL
17789,766,1,NULL
24378,155,1,NULL
24379,155,1,NULL
24380,155,1,NULL
24381,2816,1,NULL
24382,155,1,NULL
24383,155,1,NULL
24384,155,1,NULL
24386,155,1,NULL
24387,155,1,NULL
43881,614,1,NULL
43882,614,1,NULL
41133,4267,1,NULL
43674,2203,2,NULL
28285,1542,2,NULL
43883,614,1,NULL
43884,614,1,NULL
43885,614,1,NULL
43886,614,1,NULL
43739,1264,2,NULL
21674,1264,2,NULL
9404,1264,2,NULL
43743,1264,2,NULL
43744,1264,2,NULL
43888,614,1,NULL
43889,614,1,NULL
43890,614,1,NULL
43891,614,1,NULL
43895,614,1,NULL
43896,614,1,NULL
25997,201,2,NULL
43897,614,1,NULL
43898,614,1,NULL
43899,614,1,NULL
43900,614,1,NULL
43901,614,1,NULL
10465,614,1,NULL
43902,614,1,NULL
43903,614,1,NULL
43904,614,1,NULL
40806,141,1,NULL
43907,614,1,NULL
43908,614,1,NULL
43909,614,1,NULL
32540,3089,1,NULL
33127,374,2,NULL
6286,374,2,NULL
33129,374,2,NULL
43910,614,1,NULL
43911,614,1,NULL
43912,614,1,NULL
43913,614,1,NULL
43914,614,1,NULL
36978,2799,1,NULL
33130,374,2,NULL
43915,614,1,NULL
43916,614,1,NULL
43917,614,1,NULL
1042,614,1,NULL
43918,614,1,NULL
43919,614,1,NULL
43920,614,1,NULL
43921,614,1,NULL
43922,614,1,NULL
43923,614,1,NULL
43924,614,1,NULL
43925,614,1,NULL
43926,614,1,NULL
43927,614,1,NULL
43928,614,1,NULL
43929,614,1,NULL
43930,614,1,NULL
43931,735,1,NULL
43932,614,1,NULL
43933,614,1,NULL
43934,2517,1,NULL
43935,614,1,NULL
14782,1702,1,NULL
36081,1702,1,NULL
36082,1702,1,NULL
36083,1702,1,NULL
36084,1702,1,NULL
12854,1702,1,NULL
8558,1702,1,NULL
36086,1702,1,NULL
36087,1702,1,NULL
36088,1702,1,NULL
36089,1702,1,NULL
36090,484,2,NULL
36091,1702,1,NULL
36092,1702,1,NULL
36093,1702,1,NULL
36095,1702,1,NULL
36096,1702,1,NULL
36097,714,1,NULL
36098,1702,1,NULL
36099,1702,1,NULL
36100,1702,1,NULL
36101,1702,1,NULL
7459,1702,1,NULL
17112,1702,1,NULL
16713,1702,1,NULL
36102,1702,1,NULL
36103,1702,1,NULL
36104,1702,1,NULL
36105,1702,1,NULL
36720,470,1,NULL
36721,470,1,NULL
36722,470,1,NULL
36723,470,1,NULL
36724,470,1,NULL
36726,470,1,NULL
36727,470,1,NULL
36728,470,1,NULL
36729,470,1,NULL
36730,470,1,NULL
36731,470,1,NULL
30826,338,2,NULL
36734,470,1,NULL
36735,470,1,NULL
36736,470,1,NULL
36737,470,1,NULL
36738,470,1,NULL
36739,470,1,NULL
31844,356,2,NULL
36740,470,1,NULL
36741,470,1,NULL
36742,470,1,NULL
36743,470,1,NULL
15463,470,1,NULL
36746,470,1,NULL
36747,2875,1,NULL
36748,470,1,NULL
22979,470,1,NULL
36749,470,1,NULL
36750,470,1,NULL
36751,470,1,NULL
36752,470,1,NULL
36754,470,1,NULL
36755,470,1,NULL
25960,201,2,NULL
36639,472,1,NULL
36640,472,1,NULL
15694,472,1,NULL
18927,472,1,NULL
36642,472,1,NULL
22576,472,1,NULL
36643,472,1,NULL
36644,472,1,NULL
36645,472,1,NULL
36646,472,1,NULL
36647,472,1,NULL
36648,472,1,NULL
36649,472,1,NULL
36650,472,1,NULL
36652,472,1,NULL
36653,472,1,NULL
36654,472,1,NULL
36655,472,1,NULL
36656,472,1,NULL
36657,472,1,NULL
36658,472,1,NULL
36659,472,1,NULL
36660,472,1,NULL
36661,472,1,NULL
36662,472,1,NULL
36663,472,1,NULL
36664,472,1,NULL
36665,472,1,NULL
36667,607,1,NULL
36668,472,1,NULL
36669,754,2,NULL
33848,404,1,NULL
33849,404,1,NULL
33850,1600,1,NULL
33851,404,1,NULL
33852,404,1,NULL
33853,404,1,NULL
33854,404,1,NULL
33855,404,1,NULL
33856,404,1,NULL
33857,404,1,NULL
33858,404,1,NULL
33859,404,1,NULL
29678,1769,1,NULL
33860,404,1,NULL
33861,404,1,NULL
33862,404,1,NULL
32818,3428,1,NULL
32219,362,1,NULL
18154,404,1,NULL
1216,404,1,NULL
32968,1635,1,NULL
33863,404,1,NULL
33864,404,1,NULL
33865,404,1,NULL
33866,404,1,NULL
33867,467,1,NULL
33868,404,1,NULL
33869,553,1,NULL
33870,404,1,NULL
33871,404,1,NULL
33872,404,1,NULL
33873,4261,1,NULL
33874,404,1,NULL
33875,404,1,NULL
33876,404,1,NULL
33877,404,1,NULL
33878,735,1,NULL
33879,801,1,NULL
37916,2859,1,NULL
37917,2859,1,NULL
37918,2859,1,NULL
37919,2859,1,NULL
13528,2859,1,NULL
37926,2859,1,NULL
37927,2859,1,NULL
22723,2859,1,NULL
37929,2859,1,NULL
36843,2968,1,NULL
36844,2968,1,NULL
36847,2968,1,NULL
36848,2968,1,NULL
12821,2968,1,NULL
36851,2968,1,NULL
36856,2968,1,NULL
36857,2968,1,NULL
36859,2968,1,NULL
36860,2968,1,NULL
36861,2968,1,NULL
36862,2968,1,NULL
36863,2968,1,NULL
36864,2093,2,NULL
51355,784,1,NULL
51356,784,1,NULL
51358,784,1,NULL
51359,784,1,NULL
51360,784,1,NULL
51361,784,1,NULL
51362,784,1,NULL
40793,3875,3,NULL
51368,784,1,NULL
51369,784,1,NULL
51370,784,1,NULL
51371,784,1,NULL
51372,784,1,NULL
51373,784,1,NULL
30532,340,1,NULL
30533,340,1,NULL
51374,784,1,NULL
51375,784,1,NULL
6284,784,1,NULL
16767,784,1,NULL
51377,784,1,NULL
23701,784,1,NULL
51378,784,1,NULL
51379,784,1,NULL
22448,784,1,NULL
51380,784,1,NULL
41436,1230,2,NULL
41437,1230,2,NULL
41438,1230,2,NULL
51381,784,1,NULL
23735,784,1,NULL
51386,784,1,NULL
51387,784,1,NULL
51388,784,1,NULL
51389,784,1,NULL
51390,784,1,NULL
51391,784,1,NULL
51392,784,1,NULL
51393,784,1,NULL
51394,784,1,NULL
51395,784,1,NULL
22886,784,1,NULL
51396,784,1,NULL
51398,784,1,NULL
51399,784,1,NULL
51400,784,1,NULL
51401,784,1,NULL
51402,784,1,NULL
51403,784,1,NULL
51404,784,1,NULL
51405,784,1,NULL
34555,784,1,NULL
30570,340,1,NULL
30571,340,1,NULL
41440,1230,2,NULL
46259,2343,2,NULL
51406,784,1,NULL
51407,784,1,NULL
51409,784,1,NULL
51410,784,1,NULL
33652,393,1,NULL
33653,1082,2,NULL
33654,393,1,NULL
33658,393,1,NULL
33659,393,1,NULL
33660,393,1,NULL
33661,393,1,NULL
33667,393,1,NULL
33668,393,1,NULL
33669,393,1,NULL
33670,393,1,NULL
33671,393,1,NULL
33672,393,1,NULL
33673,393,1,NULL
33674,393,1,NULL
33675,393,1,NULL
33676,393,1,NULL
47830,689,1,NULL
47831,689,1,NULL
47832,689,1,NULL
47833,689,1,NULL
25586,2490,2,NULL
26833,210,2,NULL
35073,4130,2,NULL
47834,689,1,NULL
47835,689,1,NULL
47836,689,1,NULL
47837,689,1,NULL
47838,689,1,NULL
47839,689,1,NULL
47840,689,1,NULL
39119,499,2,NULL
47841,689,1,NULL
40961,568,2,NULL
47842,689,1,NULL
44601,1446,1,NULL
47843,689,1,NULL
47844,689,1,NULL
44453,594,2,NULL
47845,689,1,NULL
47846,689,1,NULL
47847,689,1,NULL
47848,4208,2,NULL
47849,689,1,NULL
47850,689,1,NULL
47851,1495,2,NULL
36494,2816,1,NULL
34687,2816,1,NULL
36495,2816,1,NULL
36496,2816,1,NULL
24381,155,2,NULL
36497,2816,1,NULL
24032,4038,2,NULL
26986,4058,1,NULL
36498,2816,1,NULL
28047,1165,2,NULL
36499,2816,1,NULL
36500,2816,1,NULL
36501,484,2,NULL
36502,2816,1,NULL
36503,2816,1,NULL
36504,2816,1,NULL
23597,2816,1,NULL
36505,2816,1,NULL
37168,2816,1,NULL
36506,2816,1,NULL
36507,2816,1,NULL
36508,2816,1,NULL
36509,2816,1,NULL
36510,2816,1,NULL
36948,2799,1,NULL
36949,2799,1,NULL
23343,2799,1,NULL
16833,2799,1,NULL
36953,2799,1,NULL
36954,2799,1,NULL
23344,2799,1,NULL
24440,2120,1,NULL
25961,201,2,NULL
34982,211,2,NULL
34984,211,2,NULL
36955,2799,1,NULL
35372,275,2,NULL
36956,2799,1,NULL
36957,2799,1,NULL
36958,2799,1,NULL
36959,2799,1,NULL
30086,2137,2,NULL
30087,2137,2,NULL
34141,392,2,NULL
34143,392,2,NULL
33940,407,1,NULL
36961,2799,1,NULL
36962,2799,1,NULL
36963,2799,1,NULL
36964,2799,1,NULL
36967,2799,1,NULL
36968,2799,1,NULL
36969,2799,1,NULL
36970,2799,1,NULL
36971,2799,1,NULL
36972,2799,1,NULL
36973,2799,1,NULL
36974,2799,1,NULL
36975,3194,1,NULL
20366,2799,1,NULL
36977,2799,1,NULL
7297,2799,1,NULL
36978,614,2,NULL
36979,4261,1,NULL
36980,2799,1,NULL
36981,4262,1,NULL
36982,2799,1,NULL
36985,4267,1,NULL
46821,1708,1,NULL
46822,1708,1,NULL
46823,1708,1,NULL
46824,1708,1,NULL
46825,1708,1,NULL
46826,1708,1,NULL
19113,1708,1,NULL
46827,1708,1,NULL
46828,1708,1,NULL
46829,1708,1,NULL
46830,1708,1,NULL
46831,1708,1,NULL
581,1708,1,NULL
46832,1708,1,NULL
46833,1708,1,NULL
46834,1708,1,NULL
46835,1708,1,NULL
46837,1708,1,NULL
46838,1708,1,NULL
46839,1708,1,NULL
46840,1708,1,NULL
46841,1708,1,NULL
46842,1708,1,NULL
40210,1406,3,NULL
46742,713,1,NULL
46801,1451,2,NULL
46843,1708,1,NULL
46844,1708,1,NULL
46845,1708,1,NULL
46846,1708,1,NULL
46847,1708,1,NULL
46848,1708,1,NULL
46849,1708,1,NULL
46850,1708,1,NULL
46851,1708,1,NULL
46852,1708,1,NULL
46853,1708,1,NULL
46854,1708,1,NULL
46855,1708,1,NULL
46856,1708,1,NULL
46857,1708,1,NULL
46858,1708,1,NULL
35488,2764,1,NULL
35489,2764,1,NULL
35490,2764,1,NULL
35491,2764,1,NULL
35492,2764,1,NULL
35493,2764,1,NULL
35494,2764,1,NULL
35495,2764,1,NULL
35496,2764,1,NULL
35498,2764,1,NULL
35499,2764,1,NULL
35500,2764,1,NULL
29566,4277,1,NULL
49986,763,1,NULL
49987,763,1,NULL
49988,763,1,NULL
49989,763,1,NULL
49991,763,1,NULL
49992,763,1,NULL
49993,763,1,NULL
49994,763,1,NULL
15928,763,1,NULL
49996,763,1,NULL
49998,763,1,NULL
28571,2292,1,NULL
28572,2292,1,NULL
28573,2292,1,NULL
28575,2292,1,NULL
13848,2292,1,NULL
28576,2292,1,NULL
28577,2292,1,NULL
28578,2292,1,NULL
28579,2292,1,NULL
28580,2292,1,NULL
28581,2292,1,NULL
28582,2292,1,NULL
28583,2292,1,NULL
28584,2292,1,NULL
46988,2034,1,NULL
46989,2034,1,NULL
20241,2034,1,NULL
46990,2034,1,NULL
46991,2034,1,NULL
46992,2034,1,NULL
46995,2034,1,NULL
46996,2034,1,NULL
46997,2034,1,NULL
47000,2034,1,NULL
47001,2034,1,NULL
47002,2034,1,NULL
47003,2034,1,NULL
36061,450,2,NULL
47008,2034,1,NULL
24952,143,1,NULL
30190,4087,1,NULL
30191,4087,1,NULL
30192,4087,1,NULL
30194,4087,1,NULL
30198,4087,1,NULL
30199,4087,1,NULL
30200,4087,1,NULL
30201,4087,1,NULL
29702,1981,2,NULL
30202,4087,1,NULL
30203,4087,1,NULL
30204,4087,1,NULL
30205,4087,1,NULL
30206,520,2,NULL
24298,2970,1,NULL
23181,2970,1,NULL
23182,2970,1,NULL
24300,2970,1,NULL
24301,2970,1,NULL
1061,2970,1,NULL
24302,2970,1,NULL
24303,2970,1,NULL
23183,2970,1,NULL
24304,2970,1,NULL
24305,2970,1,NULL
24308,2970,1,NULL
24309,2970,1,NULL
23184,2970,1,NULL
24311,2970,1,NULL
24312,2970,1,NULL
24313,2970,1,NULL
24314,2970,1,NULL
23185,2970,1,NULL
24318,2970,1,NULL
24319,2970,1,NULL
24320,2970,1,NULL
24321,2970,1,NULL
